 # Cycle    Energy/N    Magnetization/N
        1608  -2.00000000       1.00000000    
        1610  -2.00000000       1.00000000    
        1612  -2.00000000       1.00000000    
        1614  -2.00000000       1.00000000    
        1616  -2.00000000       1.00000000    
        1618  -2.00000000       1.00000000    
        1620  -2.00000000       1.00000000    
        1622  -2.00000000       1.00000000    
        1624  -2.00000000       1.00000000    
        1626  -2.00000000       1.00000000    
        1628  -2.00000000       1.00000000    
        1630  -2.00000000       1.00000000    
        1632  -2.00000000       1.00000000    
        1634  -2.00000000       1.00000000    
        1636  -2.00000000       1.00000000    
        1638  -2.00000000       1.00000000    
        1640  -2.00000000       1.00000000    
        1642  -2.00000000       1.00000000    
        1644  -2.00000000       1.00000000    
        1646  -2.00000000       1.00000000    
        1648  -2.00000000       1.00000000    
        1650  -2.00000000       1.00000000    
        1652  -2.00000000       1.00000000    
        1654  -2.00000000       1.00000000    
        1656  -2.00000000       1.00000000    
        1658  -2.00000000       1.00000000    
        1660  -2.00000000       1.00000000    
        1662  -2.00000000       1.00000000    
        1664  -2.00000000       1.00000000    
        1666  -2.00000000       1.00000000    
        1668  -2.00000000       1.00000000    
        1670  -2.00000000       1.00000000    
        1672  -2.00000000       1.00000000    
        1674  -2.00000000       1.00000000    
        1676  -2.00000000       1.00000000    
        1678  -2.00000000       1.00000000    
        1680  -2.00000000       1.00000000    
        1682  -2.00000000       1.00000000    
        1684  -2.00000000       1.00000000    
        1686  -2.00000000       1.00000000    
        1688  -2.00000000       1.00000000    
        1690  -2.00000000       1.00000000    
        1692  -2.00000000       1.00000000    
        1694  -2.00000000       1.00000000    
        1696  -2.00000000       1.00000000    
        1698  -2.00000000       1.00000000    
        1700  -2.00000000       1.00000000    
        1702  -2.00000000       1.00000000    
        1704  -2.00000000       1.00000000    
        1706  -2.00000000       1.00000000    
        1708  -2.00000000       1.00000000    
        1710  -2.00000000       1.00000000    
        1712  -2.00000000       1.00000000    
        1714  -2.00000000       1.00000000    
        1716  -2.00000000       1.00000000    
        1718  -2.00000000       1.00000000    
        1720  -2.00000000       1.00000000    
        1722  -2.00000000       1.00000000    
        1724  -2.00000000       1.00000000    
        1726  -2.00000000       1.00000000    
        1728  -2.00000000       1.00000000    
        1730  -2.00000000       1.00000000    
        1732  -2.00000000       1.00000000    
        1734  -2.00000000       1.00000000    
        1736  -2.00000000       1.00000000    
        1738  -2.00000000       1.00000000    
        1740  -2.00000000       1.00000000    
        1742  -2.00000000       1.00000000    
        1744  -2.00000000       1.00000000    
        1746  -2.00000000       1.00000000    
        1748  -2.00000000       1.00000000    
        1750  -2.00000000       1.00000000    
        1752  -2.00000000       1.00000000    
        1754  -2.00000000       1.00000000    
        1756  -2.00000000       1.00000000    
        1758  -2.00000000       1.00000000    
        1760  -2.00000000       1.00000000    
        1762  -2.00000000       1.00000000    
        1764  -2.00000000       1.00000000    
        1766  -2.00000000       1.00000000    
        1768  -2.00000000       1.00000000    
        1770  -2.00000000       1.00000000    
        1772  -2.00000000       1.00000000    
        1774  -2.00000000       1.00000000    
        1776  -2.00000000       1.00000000    
        1778  -2.00000000       1.00000000    
        1780  -2.00000000       1.00000000    
        1782  -2.00000000       1.00000000    
        1784  -2.00000000       1.00000000    
        1786  -2.00000000       1.00000000    
        1788  -2.00000000       1.00000000    
        1790  -2.00000000       1.00000000    
        1792  -2.00000000       1.00000000    
        1794  -2.00000000       1.00000000    
        1796  -2.00000000       1.00000000    
        1798  -2.00000000       1.00000000    
        1800  -2.00000000       1.00000000    
        1802  -2.00000000       1.00000000    
        1804  -2.00000000       1.00000000    
        1806  -2.00000000       1.00000000    
        1808  -2.00000000       1.00000000    
        1810  -2.00000000       1.00000000    
        1812  -2.00000000       1.00000000    
        1814  -2.00000000       1.00000000    
        1816  -2.00000000       1.00000000    
        1818  -2.00000000       1.00000000    
        1820  -2.00000000       1.00000000    
        1822  -2.00000000       1.00000000    
        1824  -2.00000000       1.00000000    
        1826  -2.00000000       1.00000000    
        1828  -2.00000000       1.00000000    
        1830  -2.00000000       1.00000000    
        1832  -2.00000000       1.00000000    
        1834  -2.00000000       1.00000000    
        1836  -2.00000000       1.00000000    
        1838  -2.00000000       1.00000000    
        1840  -2.00000000       1.00000000    
        1842  -2.00000000       1.00000000    
        1844  -2.00000000       1.00000000    
        1846  -2.00000000       1.00000000    
        1848  -2.00000000       1.00000000    
        1850  -2.00000000       1.00000000    
        1852  -2.00000000       1.00000000    
        1854  -2.00000000       1.00000000    
        1856  -2.00000000       1.00000000    
        1858  -2.00000000       1.00000000    
        1860  -2.00000000       1.00000000    
        1862  -2.00000000       1.00000000    
        1864  -2.00000000       1.00000000    
        1866  -2.00000000       1.00000000    
        1868  -2.00000000       1.00000000    
        1870  -2.00000000       1.00000000    
        1872  -2.00000000       1.00000000    
        1874  -2.00000000       1.00000000    
        1876  -2.00000000       1.00000000    
        1878  -2.00000000       1.00000000    
        1880  -2.00000000       1.00000000    
        1882  -2.00000000       1.00000000    
        1884  -2.00000000       1.00000000    
        1886  -2.00000000       1.00000000    
        1888  -2.00000000       1.00000000    
        1890  -2.00000000       1.00000000    
        1892  -2.00000000       1.00000000    
        1894  -2.00000000       1.00000000    
        1896  -2.00000000       1.00000000    
        1898  -2.00000000       1.00000000    
        1900  -2.00000000       1.00000000    
        1902  -2.00000000       1.00000000    
        1904  -2.00000000       1.00000000    
        1906  -2.00000000       1.00000000    
        1908  -2.00000000       1.00000000    
        1910  -2.00000000       1.00000000    
        1912  -2.00000000       1.00000000    
        1914  -2.00000000       1.00000000    
        1916  -2.00000000       1.00000000    
        1918  -2.00000000       1.00000000    
        1920  -2.00000000       1.00000000    
        1922  -2.00000000       1.00000000    
        1924  -2.00000000       1.00000000    
        1926  -2.00000000       1.00000000    
        1928  -2.00000000       1.00000000    
        1930  -2.00000000       1.00000000    
        1932  -2.00000000       1.00000000    
        1934  -2.00000000       1.00000000    
        1936  -2.00000000       1.00000000    
        1938  -2.00000000       1.00000000    
        1940  -2.00000000       1.00000000    
        1942  -2.00000000       1.00000000    
        1944  -2.00000000       1.00000000    
        1946  -2.00000000       1.00000000    
        1948  -2.00000000       1.00000000    
        1950  -2.00000000       1.00000000    
        1952  -2.00000000       1.00000000    
        1954  -2.00000000       1.00000000    
        1956  -2.00000000       1.00000000    
        1958  -2.00000000       1.00000000    
        1960  -2.00000000       1.00000000    
        1962  -2.00000000       1.00000000    
        1964  -2.00000000       1.00000000    
        1966  -2.00000000       1.00000000    
        1968  -2.00000000       1.00000000    
        1970  -2.00000000       1.00000000    
        1972  -2.00000000       1.00000000    
        1974  -2.00000000       1.00000000    
        1976  -2.00000000       1.00000000    
        1978  -2.00000000       1.00000000    
        1980  -2.00000000       1.00000000    
        1982  -2.00000000       1.00000000    
        1984  -2.00000000       1.00000000    
        1986  -2.00000000       1.00000000    
        1988  -2.00000000       1.00000000    
        1990  -2.00000000       1.00000000    
        1992  -2.00000000       1.00000000    
        1994  -2.00000000       1.00000000    
        1996  -2.00000000       1.00000000    
        1998  -2.00000000       1.00000000    
        2000  -2.00000000       1.00000000    
